index_zero_based,part_name,mesh,category,mass_kg,com_part_x_m,com_part_y_m,com_part_z_m,com_export_x_m,com_export_y_m,com_export_z_m,ixx_kg_m2,ixy_kg_m2,ixz_kg_m2,iyy_kg_m2,iyz_kg_m2,izz_kg_m2,mesh_volume_m3,density_estimate_kg_m3,assigned_material_name,tensor_physically_consistent,source_document_id
633,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_76,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.10072379637415739,-0.20012825879336543,0.053571218574087795,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
634,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_77,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.0944864302868447,-0.2147334954345021,0.053571218574087746,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
635,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_78,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.059226269906144616,-0.19967516163302587,0.05357121857408781,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
636,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_79,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.09866164135787203,-0.19528736761750365,0.0029287814258983106,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
637,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_80,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.06514324791884459,-0.2144131073598896,0.053571218574087816,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
638,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_81,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.07535723664807495,-0.181215064283579,0.00292878142589849,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
639,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_82,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.06546363599345734,-0.18506992499188918,0.05357121857408781,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
640,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_63,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.14753678765677225,0.3093812681071094,0.052717709580100934,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
641,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_64,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.1485948697495205,0.3104273216502751,0.06462511207896,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
642,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_65,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.14179058127978886,0.3037003860832946,0.07186734904680157,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
643,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_66,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.1339282107173101,0.2959273969731473,0.06720218351578405,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
644,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_67,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.1328701286245618,0.2948813434299815,0.055294781016924956,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
645,m3_low_profile_socket_head_screw__5mm_l__hs_steel_64,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.17582090302126108,0.2514363809448383,0.05529562740590105,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
646,m3_low_profile_socket_head_screw__5mm_l__hs_steel_65,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.19154564414622013,0.2669823591651324,0.06462595846793584,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
647,m3_low_profile_socket_head_screw__5mm_l__hs_steel_66,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.19048756205347175,0.2659363056219663,0.052718555969076916,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
648,m3_low_profile_socket_head_screw__5mm_l__hs_steel_67,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.17687898511400954,0.2524824344880045,0.0672030299047598,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
649,m3_low_profile_socket_head_screw__5mm_l__hs_steel_68,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.18262519149099216,0.2581633165118196,0.048053390438059236,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
650,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_83,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.13628616128081655,0.2803753823501713,0.03987293862047487,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
651,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_84,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.13015017754246908,0.2743091540543656,0.057915958817379466,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
652,m3_low_profile_socket_head_screw__6mm_l__18_8_ss_85,assets/m3_low_profile_socket_head_screw__6mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0006211045207284469,4.496378366916472e-07,-1.2212095659441424e-06,0.0012212185740947546,0.154757033619853,0.24941934421204356,0.057915958817377704,4.105658746996272e-09,1.4206308788657533e-13,6.147111898853524e-13,4.105736470004493e-09,-1.4886537407071392e-12,1.6477516864587332e-09,7.726007294857367e-08,8039.139713754482,,True,c897f71ee271aedb99169257
653,m3_low_profile_socket_head_screw__5mm_l__hs_steel_69,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.1365084354514293,0.21393202725746632,0.04021393860639713,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
654,m3_low_profile_socket_head_screw__5mm_l__hs_steel_70,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.13518649666184754,0.21262511660831404,0.016286037269427654,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
655,m3_low_profile_socket_head_screw__5mm_l__hs_steel_71,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.128809795308307,0.20632090723712557,0.03503689389124574,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
656,m3_low_profile_socket_head_screw__5mm_l__hs_steel_72,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.14354610619976071,0.22088969195323094,0.03342703265306378,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
657,m3_low_profile_socket_head_screw__5mm_l__hs_steel_73,assets/m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl,catalog_fasteners_and_hardware,0.0005661645150078846,2.8649982787048754e-07,5.711460076281225e-07,0.0011258481258300179,0.14288513680496984,0.2202362366286548,0.02146308198457905,2.8989254502074083e-09,-1.9835192503100982e-13,8.664747465795595e-13,2.8988875603361707e-09,1.0555987376104463e-12,1.5916375087936923e-09,7.203356940451148e-08,7859.731506966328,,True,89113c13c1904d01ede0bcb9
658,femur_first_stage_6,assets/femur_first_stage.stl,custom_robot_structure,0.02893272756943386,5.237436292258961e-18,0.00021415467942420517,0.018697270116379054,0.13184537491178552,0.2510771889482172,0.039597534061492426,2.999559672756682e-05,0.0,0.0,1.3134048946438463e-05,-1.6297379220881617e-07,2.1614238937730384e-05,1.0793795474248024e-05,2680.496183058307,,True,881b01051a1ec5c958bf7768
659,pem_m4_self_clinching_nut__300_ss_30,assets/pem_m4_self_clinching_nut__300_ss.stl,catalog_fasteners_and_hardware,0.0008355363884781723,0.0019670757575096427,-1.6173730124900373e-07,5.2308822207170976e-08,0.15840760769411433,0.2530303623176435,0.038202804710079905,6.9682596864700805e-09,-1.9802899489392358e-13,-5.965832925689283e-14,4.099050647002325e-09,7.713958387517938e-14,4.0983762805777485e-09,1.0630266930926216e-07,7859.975614040126,,True,158ec13e4f19f56723423f84
660,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_123,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.17361857231028102,0.25757562220473645,0.07732613503169065,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
661,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_124,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.18543034100659989,0.2692531116741624,0.04259332115264929,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
662,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_125,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.15912819062987058,0.31345201002578177,0.0581728980268353,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
663,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_126,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.14569821754427023,0.3001747123310993,0.08063340088956829,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
664,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_127,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.133132686016235,0.28775202899985186,0.04660669544783018,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
665,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_128,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.15392337705253165,0.30830636610891293,0.044078575149992985,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
666,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_129,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.12972571339523112,0.28438378772055906,0.061748200039347376,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
667,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_130,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.14315568648083146,0.29766108541524156,0.039287697176614386,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
668,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_131,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.1671745547621818,0.25120486190681945,0.051654885528281284,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
669,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_132,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.19187435855469914,0.2756238719720794,0.06826457065605866,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
670,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_133,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.13493052697257002,0.28952943163742795,0.07584252291618969,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
671,motor_bearing_holder_16,assets/motor_bearing_holder.stl,custom_robot_structure,0.014515050518199327,3.9428425384572737e-19,1.750237419510302e-18,0.0024329825491675784,0.1773957123076522,0.26556872678720783,0.059960261721074944,2.530704534035661e-06,0.0,0.0,2.5307045340356596e-06,0.0,5.000910128465472e-06,5.3691240476767985e-06,2703.429905755286,,True,881b01051a1ec5c958bf7768
672,bearing_insert_16,assets/bearing_insert.stl,custom_robot_structure,0.005562323467948138,1.1864652213259286e-18,1.5278124024661033e-18,0.005597969272893216,0.18032391884693252,0.2626068488572338,0.05996026172107861,3.778434887061974e-07,0.0,0.0,3.778434887061972e-07,0.0,7.226264278991418e-07,2.0575060437367046e-06,2703.429953404277,,True,881b01051a1ec5c958bf7768
673,motor_flange_16,assets/motor_flange.stl,custom_robot_structure,0.006284657394665203,7.013444274484659e-19,-0.0018970087906854303,1.3865922954187293e-18,0.14341716541847627,0.2999379923337844,0.05996026172108304,3.775356040564229e-07,0.0,0.0,7.402510137474455e-07,0.0,3.7753560405642284e-07,2.342046312425591e-06,2683.404406361359,,True,881b01051a1ec5c958bf7768
674,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_61,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,0.18926229315820542,0.27938496033085025,0.0535527681029072,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
675,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_62,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,0.1634447126595651,0.2538608807327768,0.06636775533924283,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
676,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_63,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,0.1717968944025392,0.2621181127238424,0.041807947115682434,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
677,hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe_64,assets/hex_socket_head_countersunk_screw_grade_c_m3x0_5_x_10__1cb4a3dadc02821627dad8d7e6578bbe.stl,catalog_fasteners_and_hardware,0.000665400491340697,-2.2257555296884423e-19,-3.1565794121570914e-21,-0.004190843907588401,0.18091011141523133,0.27112772833978466,0.07811257632646759,7.016813699463784e-09,0.0,0.0,7.016813699463784e-09,0.0,1.2791475269095532e-09,8.585519269790494e-08,7750.264956972535,,True,c6f2bd5eba8853eca1ecbf6f
678,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_68,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.10129489792489933,0.26230386844830467,0.02146244865811262,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
679,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_69,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.09491819657135878,0.2559996590771162,0.040213305279930694,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
680,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_70,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.08721955642823649,0.2483885390567755,0.035036260564779306,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
681,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_71,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.08655858703344561,0.24773508373219935,0.023072309896294576,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
682,m4_low_profile_socket_head_screw__8mm_l__18_8_ss_72,assets/m4_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0014360273543625498,5.993079289022729e-07,2.427383866312977e-07,0.001566162698562903,0.09359625778177703,0.2546927484279639,0.016285403942961223,1.6920964131490878e-08,4.194975610991509e-15,1.993992270223131e-12,1.691956690952173e-08,-8.190885933173142e-12,6.1975505898616726e-09,1.7863835505454422e-07,8038.740358553364,,True,8af10677b2501bd9ce00a5d0
683,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_134,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.1457551506133065,0.23063643657942082,0.02825095143961931,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
684,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_135,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.10126910033993934,0.2556431992454629,0.00815998502251438,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
685,m3_low_profile_socket_head_screw__8mm_l__18_8_ss_136,assets/m3_low_profile_socket_head_screw__8mm_l__18_8_ss.stl,catalog_fasteners_and_hardware,0.0007121385343213328,1.365164413103961e-07,-9.514396309709326e-07,0.0014296486293970238,0.13206575520003033,0.21710266573685924,0.047500951439619694,7.223101107201562e-09,-1.5177735830262759e-13,3.034937396020729e-13,7.2232380572592355e-09,-9.839310460762436e-13,1.7322118524543106e-09,8.856662721258969e-08,8040.7096525417055,,True,626346dce1edef09e7e90546
