top_enclosure.stl 1 bbox [[-144.279, -224.94, 61.5], [144.996, 224.948, 66.5]] cen [0.039, -0.141, 63.878] volume_cc 143.8641
m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl 60 bbox [[-4.0, -3.464, -6.0], [3.939, 3.464, 6.0]] cen [0.001, -0.002, 1.399] volume_cc 0.1604
m3_low_profile_socket_head_screw__5mm_l__hs_steel.stl 73 bbox [[-2.747, -2.722, -3.5], [2.74, 2.726, 3.5]] cen [0.0, 0.001, 1.126] volume_cc 0.072
m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl 36 bbox [[-2.298, -2.598, -4.0], [2.719, 2.898, 4.0]] cen [-0.001, -0.0, 0.95] volume_cc 0.0614
inst 1033 cirpattern1_12.stl center [-167.945, 291.609, 43.374] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1034 cirpattern1_1.stl center [-171.505, 294.189, 52.346] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1035 cirpattern1_2.stl center [-170.396, 293.386, 57.306] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1036 cirpattern1_4.stl center [-163.614, 288.47, 62.752] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1037 revolve3_2.stl center [-161.651, 289.474, 52.049] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1038 mirror1.stl center [-161.51, 289.668, 52.049] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1039 cirpattern1_10.stl center [-159.944, 285.81, 41.896] origin [-162.804, 287.883, 52.049] axes [[-0.35631, -0.72707, -0.58686], [0.25825, 0.52698, -0.80969], [0.89797, -0.44006, -0.0]]
inst 1066 revolve1_1.stl center [-106.496, 247.071, 28.25] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1067 cirpattern1_7.stl center [-110.999, 250.335, 37.45] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1068 revolve3_1.stl center [-107.649, 245.48, 28.25] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1069 cirpattern1_8.stl center [-107.022, 247.452, 38.98] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1070 cirpattern1_11.stl center [-97.934, 240.866, 30.188] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1071 cirpattern2.stl center [-107.789, 245.286, 28.25] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1072 cirpattern1_9.stl center [-102.924, 244.482, 38.053] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1073 cirpattern1_3.stl center [-111.864, 250.962, 19.788] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1074 cirpattern1_6.stl center [-113.945, 252.47, 33.811] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1075 cirpattern1_5.stl center [-115.184, 253.368, 28.899] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1076 revolve1_2.stl center [-106.496, 247.071, 28.25] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1077 revolve2.stl center [-100.341, 242.61, 20.649] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1078 cirpattern1_12.stl center [-98.186, 241.048, 25.052] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1079 cirpattern1_1.stl center [-103.906, 245.194, 17.987] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1080 cirpattern1_2.stl center [-108.065, 248.208, 17.676] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1081 cirpattern1_4.stl center [-114.433, 252.824, 23.838] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1082 revolve3_2.stl center [-105.343, 248.662, 28.25] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1083 mirror1.stl center [-105.203, 248.856, 28.25] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1084 cirpattern1_10.stl center [-99.644, 242.105, 34.88] origin [-106.496, 247.071, 28.25] axes [[-0.57254, 0.57254, -0.58686], [0.41497, -0.41497, -0.80969], [-0.70711, -0.70711, -0.0]]
inst 1110 revolve1_1.stl center [-80.026, 200.097, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1111 cirpattern1_7.stl center [-86.235, 191.321, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1112 revolve3_1.stl center [-80.026, 200.097, 7.715] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1113 cirpattern1_8.stl center [-89.602, 195.212, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1114 cirpattern1_11.stl center [-86.029, 209.014, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1115 cirpattern2.stl center [-80.025, 200.097, 7.954] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1116 cirpattern1_9.stl center [-90.775, 200.222, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1117 cirpattern1_3.stl center [-69.618, 197.403, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1118 cirpattern1_6.stl center [-81.445, 189.441, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1119 cirpattern1_5.stl center [-76.33, 190.002, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1120 revolve1_2.stl center [-80.026, 200.097, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1121 revolve2.stl center [-76.097, 210.103, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1122 cirpattern1_12.stl center [-81.197, 210.783, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1123 cirpattern1_1.stl center [-71.897, 207.132, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1124 cirpattern1_2.stl center [-69.559, 202.548, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1125 cirpattern1_4.stl center [-72.062, 192.875, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1126 revolve3_2.stl center [-80.026, 200.097, 3.785] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1127 mirror1.stl center [-80.025, 200.097, 3.546] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1128 cirpattern1_10.stl center [-89.486, 205.203, 5.75] origin [-80.026, 200.097, 5.75] axes [[0.93084, 0.36544, 0.0], [-0.36544, 0.93084, 0.0], [0.0, -0.0, 1.0]]
inst 1157 revolve1_1.stl center [-173.748, -254.382, 74.6] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1158 cirpattern1_7.stl center [-165.854, -247.237, 73.115] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1159 revolve3_1.stl center [-172.43, -255.839, 74.6] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1160 cirpattern1_8.stl center [-167.27, -248.519, 68.337] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1161 cirpattern1_11.stl center [-177.577, -257.847, 65.172] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1162 cirpattern2.stl center [-172.269, -256.016, 74.6] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1163 cirpattern1_9.stl center [-170.17, -251.144, 64.994] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1164 cirpattern1_3.stl center [-175.518, -255.984, 85.082] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1165 cirpattern1_6.stl center [-166.247, -247.593, 78.233] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1166 cirpattern1_5.stl center [-168.358, -249.503, 82.519] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1167 revolve1_2.stl center [-173.748, -254.382, 74.6] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1168 revolve2.stl center [-181.676, -261.557, 73.494] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1169 cirpattern1_12.stl center [-180.387, -260.391, 68.652] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1170 cirpattern1_1.stl center [-181.149, -261.08, 78.59] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1171 cirpattern1_2.stl center [-178.927, -259.069, 82.772] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1172 cirpattern1_4.stl center [-171.703, -252.532, 84.991] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1173 revolve3_2.stl center [-175.066, -252.925, 74.6] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1174 mirror1.stl center [-175.227, -252.748, 74.6] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1175 cirpattern1_10.stl center [-173.89, -254.51, 63.852] origin [-173.748, -254.382, 74.6] axes [[-0.07629, -0.73749, 0.67104], [-0.06905, -0.66748, -0.74142], [0.99469, -0.10289, -0.0]]
inst 1202 revolve1_1.stl center [-131.453, -216.102, 28.25] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1203 cirpattern1_7.stl center [-135.576, -219.834, 37.45] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1204 revolve3_1.stl center [-130.135, -217.559, 28.25] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1205 cirpattern1_8.stl center [-131.934, -216.538, 38.98] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1206 cirpattern1_11.stl center [-123.613, -209.006, 30.188] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1207 cirpattern2.stl center [-129.974, -217.736, 28.25] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1208 cirpattern1_9.stl center [-128.182, -213.141, 38.053] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1209 cirpattern1_3.stl center [-136.368, -220.551, 19.788] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1210 cirpattern1_6.stl center [-138.274, -222.275, 33.811] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1211 cirpattern1_5.stl center [-139.409, -223.303, 28.899] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1212 revolve1_2.stl center [-131.453, -216.102, 28.25] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1213 revolve2.stl center [-125.817, -211.001, 20.649] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1214 cirpattern1_12.stl center [-123.844, -209.215, 25.052] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1215 cirpattern1_1.stl center [-129.082, -213.956, 17.987] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1216 cirpattern1_2.stl center [-132.89, -217.402, 17.676] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1217 cirpattern1_4.stl center [-138.721, -222.68, 23.838] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1218 revolve3_2.stl center [-132.771, -214.645, 28.25] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1219 mirror1.stl center [-132.932, -214.468, 28.25] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1220 cirpattern1_10.stl center [-125.179, -210.423, 34.88] origin [-131.453, -216.102, 28.25] axes [[-0.52426, 0.52426, 0.67104], [-0.4745, 0.4745, -0.74142], [-0.70711, -0.70711, -0.0]]
inst 1246 revolve1_1.stl center [-80.026, -199.903, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1247 cirpattern1_7.stl center [-72.721, -207.79, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1248 revolve3_1.stl center [-80.026, -199.903, 7.715] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1249 cirpattern1_8.stl center [-77.223, -210.281, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1250 cirpattern1_11.stl center [-89.99, -203.936, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1251 cirpattern2.stl center [-80.026, -199.903, 7.954] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1252 cirpattern1_9.stl center [-82.367, -210.395, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1253 cirpattern1_3.stl center [-75.241, -190.277, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1254 cirpattern1_6.stl center [-69.892, -203.493, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1255 cirpattern1_5.stl center [-69.385, -198.372, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1256 revolve1_2.stl center [-80.026, -199.903, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1257 revolve2.stl center [-89.005, -193.993, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1258 cirpattern1_12.stl center [-90.723, -198.843, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1259 cirpattern1_1.stl center [-85.23, -190.497, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1260 cirpattern1_2.stl center [-80.262, -189.156, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1261 cirpattern1_4.stl center [-71.315, -193.603, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1262 revolve3_2.stl center [-80.026, -199.903, 3.785] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1263 mirror1.stl center [-80.026, -199.903, 3.546] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1264 cirpattern1_10.stl center [-86.975, -208.105, 5.75] origin [-80.026, -199.903, 5.75] axes [[0.54979, -0.83531, -0.0], [0.83531, 0.54979, 0.0], [0.0, -0.0, 1.0]]
inst 1293 revolve1_1.stl center [138.054, -291.438, 74.6] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1294 cirpattern1_7.stl center [130.608, -283.828, 73.115] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1295 revolve3_1.stl center [139.458, -290.064, 74.6] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1296 cirpattern1_8.stl center [131.944, -285.193, 68.337] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1297 cirpattern1_11.stl center [141.665, -295.129, 65.172] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1298 cirpattern2.stl center [139.629, -289.897, 74.6] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1299 cirpattern1_9.stl center [134.679, -287.988, 64.994] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1300 cirpattern1_3.stl center [139.723, -293.144, 85.082] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1301 cirpattern1_6.stl center [130.978, -284.206, 78.233] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1302 cirpattern1_5.stl center [132.97, -286.241, 82.519] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1303 revolve1_2.stl center [138.054, -291.438, 74.6] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1304 revolve2.stl center [145.532, -299.081, 73.494] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1305 cirpattern1_12.stl center [144.316, -297.838, 68.652] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1306 cirpattern1_1.stl center [145.035, -298.573, 78.59] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1307 cirpattern1_2.stl center [142.939, -296.43, 82.772] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1308 cirpattern1_4.stl center [136.126, -289.467, 84.991] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1309 revolve3_2.stl center [136.65, -292.812, 74.6] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1310 mirror1.stl center [136.479, -292.979, 74.6] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1311 cirpattern1_10.stl center [138.187, -291.574, 63.852] origin [138.054, -291.438, 74.6] axes [[0.07196, 0.69563, 0.71479], [-0.07355, -0.71099, 0.69934], [0.99469, -0.10289, -0.0]]
inst 1338 revolve1_1.stl center [98.16, -250.663, 28.25] origin [98.16, -250.663, 28.25] axes [[0.49451, -0.49451, 0.71478], [-0.50543, 0.50543, 0.69935], [-0.70711, -0.70711, -0.0]]
inst 1339 cirpattern1_7.stl center [102.049, -254.638, 37.45] origin [98.16, -250.663, 28.25] axes [[0.49451, -0.49451, 0.71478], [-0.50543, 0.50543, 0.69935], [-0.70711, -0.70711, -0.0]]
inst 1340 revolve3_1.stl center [99.564, -249.289, 28.25] origin [98.16, -250.663, 28.25] axes [[0.49451, -0.49451, 0.71478], [-0.50543, 0.50543, 0.69935], [-0.70711, -0.70711, -0.0]]
inst 1341 cirpattern1_8.stl center [98.614, -251.127, 38.98] origin [98.16, -250.663, 28.25] axes [[0.49451, -0.49451, 0.71478], [-0.50543, 0.50543, 0.69935], [-0.70711, -0.70711, -0.0]]
